"COUNTRY","Country","VAR","Variable","CUR","Currency","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2009","2009","EUR","Euro","6","Millions",,,13122,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2010","2010","EUR","Euro","6","Millions",,,14271,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2011","2011","EUR","Euro","6","Millions",,,14759,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2012","2012","EUR","Euro","6","Millions",,,15768,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2013","2013","EUR","Euro","6","Millions",,,16692,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2014","2014","EUR","Euro","6","Millions",,,17935,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2015","2015","EUR","Euro","6","Millions",,,12309,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2016","2016","EUR","Euro","6","Millions",,,13029,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2017","2017","EUR","Euro","6","Millions",,,13738,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2018","2018","EUR","Euro","6","Millions",,,15655,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2019","2019","EUR","Euro","6","Millions",,,16756,,
"BEL","Belgium","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2020","2020","EUR","Euro","6","Millions",,,11391,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2008","2008","EUR","Euro","6","Millions",,,1264,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2009","2009","EUR","Euro","6","Millions",,,1302,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2010","2010","EUR","Euro","6","Millions",,,1525,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2011","2011","EUR","Euro","6","Millions",,,1555,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2012","2012","EUR","Euro","6","Millions",,,1705,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2013","2013","EUR","Euro","6","Millions",,,1771,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2014","2014","EUR","Euro","6","Millions",,,1972,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2015","2015","EUR","Euro","6","Millions",,,1983,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2016","2016","EUR","Euro","6","Millions",,,1881,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2017","2017","EUR","Euro","6","Millions",,,1983,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2018","2018","EUR","Euro","6","Millions",,,1983,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2019","2019","EUR","Euro","6","Millions",,,2017,,
"BEL","Belgium","IMPORT_TRANSPORT","International passenger transport expenditure","NAT","National currency","2020","2020","EUR","Euro","6","Millions",,,789,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2008","2008","CAD","Canadian Dollar","6","Millions",,,20919,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2009","2009","CAD","Canadian Dollar","6","Millions",,,19141,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2010","2010","CAD","Canadian Dollar","6","Millions",,,20850,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2011","2011","CAD","Canadian Dollar","6","Millions",,,22057,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2012","2012","CAD","Canadian Dollar","6","Millions",,,23424,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2013","2013","CAD","Canadian Dollar","6","Millions",,,24919,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2014","2014","CAD","Canadian Dollar","6","Millions",,,27155,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2015","2015","CAD","Canadian Dollar","6","Millions",,,29519,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2016","2016","CAD","Canadian Dollar","6","Millions",,,34049,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2017","2017","CAD","Canadian Dollar","6","Millions",,,36938,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2018","2018","CAD","Canadian Dollar","6","Millions",,,39959,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2019","2019","CAD","Canadian Dollar","6","Millions",,,44323,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2020","2020","CAD","Canadian Dollar","6","Millions",,,18894,,
"CAN","Canada","EXPORT_TOTAL","Total international receipts","NAT","National currency","2021","2021","CAD","Canadian Dollar","6","Millions",,,17847,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2008","2008","CAD","Canadian Dollar","6","Millions",,,18227,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2009","2009","CAD","Canadian Dollar","6","Millions",,,17044,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2010","2010","CAD","Canadian Dollar","6","Millions",,,18162,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2011","2011","CAD","Canadian Dollar","6","Millions",,,18935,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2012","2012","CAD","Canadian Dollar","6","Millions",,,20137,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2013","2013","CAD","Canadian Dollar","6","Millions",,,21536,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2014","2014","CAD","Canadian Dollar","6","Millions",,,23800,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2015","2015","CAD","Canadian Dollar","6","Millions",,,25996,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2016","2016","CAD","Canadian Dollar","6","Millions",,,29961,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2017","2017","CAD","Canadian Dollar","6","Millions",,,32446,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2018","2018","CAD","Canadian Dollar","6","Millions",,,35391,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2019","2019","CAD","Canadian Dollar","6","Millions",,,39507,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2020","2020","CAD","Canadian Dollar","6","Millions",,,18114,,
"CAN","Canada","EXPORT_TRAVEL","International travel receipts","NAT","National currency","2021","2021","CAD","Canadian Dollar","6","Millions",,,16459,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2008","2008","CAD","Canadian Dollar","6","Millions",,,2692,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2009","2009","CAD","Canadian Dollar","6","Millions",,,2097,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2010","2010","CAD","Canadian Dollar","6","Millions",,,2688,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2011","2011","CAD","Canadian Dollar","6","Millions",,,3122,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2012","2012","CAD","Canadian Dollar","6","Millions",,,3287,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2013","2013","CAD","Canadian Dollar","6","Millions",,,3383,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2014","2014","CAD","Canadian Dollar","6","Millions",,,3355,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2015","2015","CAD","Canadian Dollar","6","Millions",,,3523,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2016","2016","CAD","Canadian Dollar","6","Millions",,,4088,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2017","2017","CAD","Canadian Dollar","6","Millions",,,4492,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2018","2018","CAD","Canadian Dollar","6","Millions",,,4568,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2019","2019","CAD","Canadian Dollar","6","Millions",,,4816,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2020","2020","CAD","Canadian Dollar","6","Millions",,,780,,
"CAN","Canada","EXPORT_TRANSPORT","International passenger transport receipts","NAT","National currency","2021","2021","CAD","Canadian Dollar","6","Millions",,,694,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2008","2008","CAD","Canadian Dollar","6","Millions",,,37156,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2009","2009","CAD","Canadian Dollar","6","Millions",,,36145,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2010","2010","CAD","Canadian Dollar","6","Millions",,,40106,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2011","2011","CAD","Canadian Dollar","6","Millions",,,42703,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2012","2012","CAD","Canadian Dollar","6","Millions",,,45116,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2013","2013","CAD","Canadian Dollar","6","Millions",,,47125,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2014","2014","CAD","Canadian Dollar","6","Millions",,,49654,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2015","2015","CAD","Canadian Dollar","6","Millions",,,51578,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2016","2016","CAD","Canadian Dollar","6","Millions",,,51936,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2017","2017","CAD","Canadian Dollar","6","Millions",,,54368,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2018","2018","CAD","Canadian Dollar","6","Millions",,,54830,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2019","2019","CAD","Canadian Dollar","6","Millions",,,57383,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2020","2020","CAD","Canadian Dollar","6","Millions",,,18739,,
"CAN","Canada","IMPORT_TOTAL","Total international expenditure","NAT","National currency","2021","2021","CAD","Canadian Dollar","6","Millions",,,12824,,
"CAN","Canada","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2008","2008","CAD","Canadian Dollar","6","Millions",,,30094,,
"CAN","Canada","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2009","2009","CAD","Canadian Dollar","6","Millions",,,29256,,
"CAN","Canada","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2010","2010","CAD","Canadian Dollar","6","Millions",,,32640,,
"CAN","Canada","IMPORT_TRAVEL","International travel expenditure","NAT","National currency","2011","2011","CAD","Canadian Dollar","6","Millions",,,34939,,
